timestamp,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-05-24 16:00:00.000,100.99342830602247,101.76250833907784,100.33930544664942,101.76250833907784,862.4074561769746,1684944060000,87760.74595089229,5,431.2037280884873,43880.372975446146,0.0
2023-05-24 17:00:00.409,102.3304271755671,103.36449178318402,101.73601209965138,102.06172292202585,873.3618039413735,1684947660409,89136.81044454513,11,436.68090197068676,44568.405222272566,0.0
2023-05-24 18:00:00.819,102.55562464838897,104.517801154572,100.78662439058378,102.26729590442244,1044.7411578889519,1684951260819,106842.85313735837,13,522.3705789444759,53421.426568679184,0.0
2023-05-24 19:00:01.229,101.39179363430576,102.1445332425246,100.30709375422286,100.30709375422286,1114.0703845572054,1684954861229,111749.16251258273,10,557.0351922786027,55874.58125629136,0.0
2023-05-24 20:00:01.639,100.4425649133966,101.87361853518648,99.89577294193808,100.49827166048307,1043.0179407605754,1684958461639,104821.50035731394,9,521.5089703802877,52410.75017865697,0.0
2023-05-24 21:00:02.049,99.29178217061917,100.2325120539305,98.97625287418035,98.97625287418035,976.0609974958405,1684962062049,96606.86010877302,16,488.03049874792026,48303.43005438651,0.0
2023-05-24 22:00:02.459,98.94953477960512,99.99613482312002,98.1356304157257,98.34552522358878,924.6844304357644,1684965662459,90938.57597728028,7,462.3422152178822,45469.28798864014,0.0
2023-05-24 23:00:02.869,103.8102183297292,105.04933833357705,103.58324941648124,104.26789735956872,1168.7496940092467,1684969262869,121863.07313398349,14,584.3748470046233,60931.536566991745,0.0
2023-05-25 00:00:03.279,104.02672929481137,104.33995762111871,102.48867122632758,103.6523141018058,1131.4950036607718,1684972863279,117282.07552407021,11,565.7475018303859,58641.03776203511,0.0
2023-05-25 01:00:03.688,100.86058807897139,101.74875760847857,99.7203063759292,100.92838095975469,1120.878792301616,1684976463688,113128.48175912724,15,560.439396150808,56564.24087956362,0.0
2023-05-25 02:00:04.098,99.56196812921631,100.17096508096603,98.53548471321652,100.02556853691041,1108.5081386743782,1684980064098,110879.156798697,6,554.2540693371891,55439.5783993485,0.0
2023-05-25 03:00:04.508,99.61113081812711,100.23218370166703,98.10884227193807,100.15881621192041,825.4233401144095,1684983664508,82673.4246195486,5,412.71167005720474,41336.7123097743,0.0
2023-05-25 04:00:04.918,97.94263218531462,99.11422843931432,97.14682300767637,98.60680077668118,1154.8850970305307,1684987264918,113879.52468284765,15,577.4425485152653,56939.762341423826,0.0
2023-05-25 05:00:05.328,96.56005909920819,96.94417282427246,95.62056493599985,96.94417282427246,1024.5108790277984,1684990865328,99320.35971681819,19,512.2554395138992,49660.179858409094,0.0
2023-05-25 06:00:05.738,96.87471030973077,98.39045431868018,94.33683982929048,97.27281814480173,810.1676506976381,1684994465738,78807.2905531126,6,405.08382534881906,39403.6452765563,0.0
2023-05-25 07:00:06.148,94.51270103777343,95.49798802341328,93.65874807612907,94.5216799008199,899.71689165955,1684998066148,85042.75203480465,8,449.858445829775,42521.37601740233,0.0
2023-05-25 08:00:06.558,97.3155404573076,97.81989792124986,96.52875053808934,97.07139666793415,1171.8790609370292,1685001666558,113755.93717106454,16,585.9395304685146,56877.96858553227,0.0
2023-05-25 09:00:06.968,98.04492246589251,99.18046567177004,97.7928324299991,98.19910442833965,874.6280235544143,1685005266968,85887.68862097224,8,437.31401177720716,42943.84431048612,0.0
2023-05-25 10:00:07.377,98.38976299646117,99.34281050692357,97.69901462128593,98.22856999172784,891.1740650167767,1685008867377,87538.75402031306,6,445.58703250838835,43769.37701015653,0.0
2023-05-25 11:00:07.787,100.73091063286175,101.02499721680137,98.05632762124544,100.9049323185013,888.8431241882921,1685012467787,89688.65528798486,18,444.42156209414605,44844.32764399243,0.0
2023-05-25 12:00:08.197,100.21330061660726,101.01728914819103,100.05167088152378,100.41575696649902,1007.5162486973464,1685016068197,101170.50676899152,8,503.7581243486732,50585.25338449576,0.0
2023-05-25 13:00:08.607,98.521801700806,99.90500714526902,97.69741824824048,97.69741824824048,920.3513239267079,1685019668607,89915.94822898944,9,460.17566196335395,44957.97411449472,0.0
2023-05-25 14:00:09.017,97.81510496847623,100.22452782643141,97.6269468888572,97.96258439319287,857.9579488364892,1685023269017,84047.77796870522,12,428.9789744182446,42023.88898435261,0.0
2023-05-25 15:00:09.427,98.62837919084707,98.63565811311925,97.87160675524834,98.0613682992274,1104.647846131487,1685026869427,108323.27928044803,9,552.3239230657435,54161.63964022401,0.0
2023-05-25 16:00:09.837,99.61276180113624,100.51862776033035,98.21539964562358,98.91455052114325,1053.411884304358,1685030469837,104197.76304959613,5,526.705942152179,52098.88152479807,0.0
2023-05-25 17:00:10.247,97.17238670643438,97.620916276288,96.6929065866926,97.620916276288,874.6074041599417,1685034070247,85379.97617611925,15,437.30370207997083,42689.988088059625,0.0
2023-05-25 18:00:10.656,97.81547742764876,98.3079545424545,96.29868858925546,97.84901002822131,1058.0691161637799,1685037670656,103531.01555806096,18,529.0345580818899,51765.50777903048,0.0
2023-05-25 19:00:11.066,98.89860902444231,99.80322563233244,98.28489547053016,98.81902661088331,855.0083776583973,1685041271066,84491.09562435333,14,427.50418882919865,42245.547812176665,0.0
2023-05-25 20:00:11.476,97.27102005211458,97.58429257412315,96.47970355647952,96.67238291408817,1126.8888800804864,1685044871476,108939.03331676876,11,563.4444400402432,54469.51665838438,0.0
2023-05-25 21:00:11.886,99.30938612088447,101.83101302702191,98.98713614264682,99.20716363439709,1158.8863031813307,1685048471886,114969.82311337179,12,579.4431515906654,57484.911556685896,0.0
2023-05-25 22:00:12.296,99.72280833229244,100.50246405621296,98.48928634571857,99.06441012360389,1090.3822715480958,1685052072296,108018.07654014739,18,545.1911357740479,54009.038270073695,0.0
2023-05-25 23:00:12.706,100.28813464418,101.5087122437704,100.06119435978098,100.7130561890196,803.6788206466518,1685055672706,80940.95022171125,16,401.8394103233259,40470.47511085562,0.0
2023-05-26 00:00:13.116,101.3033806784353,102.02704281482035,99.41328802280911,101.54338506226081,1060.7845038010403,1685059273116,107715.6493375483,8,530.3922519005201,53857.82466877415,0.0
2023-05-26 01:00:13.526,103.03505955145592,104.01852637373487,102.26108138391515,102.45269094259636,1098.5965620472098,1685062873526,112554.17404202167,5,549.2982810236049,56277.08702101083,0.0
2023-05-26 02:00:13.936,104.42670047921523,105.41707964256864,103.56825017817883,105.41707964256864,837.469907131237,1685066473936,88283.63189830817,14,418.7349535656185,44141.81594915409,0.0
2023-05-26 03:00:14.345,102.5289235168504,103.32022201121613,101.62802898666295,102.40609668182209,1052.4554503989052,1685070074345,107777.8546068609,14,526.2277251994526,53888.92730343045,0.0
2023-05-26 04:00:14.755,102.432726141756,103.92162072238766,102.16163093254993,103.82589785825863,878.0971951192178,1685073674755,91169.2296900713,8,439.0485975596089,45584.61484503565,0.0
2023-05-26 05:00:15.165,101.82617861770166,102.82120367074604,101.75628929486676,101.75628929486676,870.8442717628195,1685077275165,88613.88164827503,14,435.42213588140976,44306.94082413751,0.0
2023-05-26 06:00:15.575,101.30151441826168,102.02480773173083,100.82211753777167,101.26462602253379,1185.4479908357011,1685080875575,120043.94746114135,8,592.7239954178506,60021.97373057067,0.0
2023-05-26 07:00:15.985,100.34825764757971,101.12801357781957,99.29904519767875,100.17659102393716,926.7688020625111,1685084475985,92840.53925796035,9,463.38440103125555,46420.269628980175,0.0
2023-05-26 08:00:16.395,100.60553465286746,101.85881681156876,100.43130505649809,100.79935995786077,1028.024468035746,1685088076395,103624.2083990235,12,514.012234017873,51812.10419951175,0.0
2023-05-26 09:00:16.805,101.26495970691587,102.08412932403671,100.19416021673493,101.29096498374446,1096.3074471016816,1685091676805,111046.03923579471,8,548.1537235508408,55523.01961789736,0.0
